Wilayah,Provinsi,Kabupaten/Kota,Nama Wisata,Rating,Reviews,Jenis Wisata,Latitude,Longitude,Jenis Wisata Encoded,Kabupaten/Kota Encoded,Nama Wisata Encoded,Wisata_Air,Wisata_Bukit,Wisata_Monumen,Wisata_Religi,Wisata_Taman
Papua,Papua,Biak Numfor,pantai wisata urfu biak,2.0,1,Air,-1.1418776,135.9350683,0,72,9020,True,False,False,False,False
Papua,Papua,Biak Numfor,pantai yennyabo,4.3,6,Air,-1.1600625,136.0449426,0,72,9038,True,False,False,False,False
Papua,Papua,Biak Numfor,pantai krisdori,5.0,3,Air,-0.8368677,135.7508425,0,72,7773,True,False,False,False,False
Papua,Papua,Biak Numfor,pantai bondifuar,4.3,3,Air,-0.6908673,135.8236899,0,72,7239,True,False,False,False,False
Papua,Papua,Biak Numfor,pantai adoki,4.7,3,Air,-1.1426244,135.9896308,0,72,6972,True,False,False,False,False
Papua,Papua,Biak Numfor,pantai saba warwe,4.3,4,Air,-1.150262,136.2776805,0,72,8480,True,False,False,False,False
Papua,Papua,Biak Numfor,pantai bonuri,3.7,3,Air,-1.1607478,136.2574192,0,72,7251,True,False,False,False,False
Papua,Papua,Biak Numfor,"pantai yensuber, sburya",4.0,2,Air,-1.1966047,136.1203855,0,72,9041,True,False,False,False,False
Papua,Papua,Biak Numfor,pantai yensama,3.3,4,Air,-1.1579203,136.2607823,0,72,9039,True,False,False,False,False
Papua,Papua,Biak Numfor,pantai eks hotel marouw,4.3,14,Air,-1.157521,136.2692819,0,72,7423,True,False,False,False,False
Papua,Papua,Biak Numfor,pantai bendipuri,5.0,1,Air,-0.7993575,135.9551229,0,72,7183,True,False,False,False,False
Papua,Papua,Biak Numfor,wafsarak waterfall,4.5,181,Air,-0.7914851,135.9214483,0,72,13207,True,False,False,False,False
Papua,Papua,Biak Numfor,karmon waterfall,4.5,72,Air,-0.817699,135.9755687,0,72,4722,True,False,False,False,False
Papua,Papua,Biak Numfor,air terjun sawai,5.0,1,Air,-0.8116485,135.951333,0,72,858,True,False,False,False,False
Papua,Papua,Biak Numfor,air terjun wodu (wodu waterfall). go to instalgram:ayabiakpapuasiskar,3.7,6,Air,-0.8342797,135.9050531,0,72,1122,True,False,False,False,False
Papua,Papua,Biak Numfor,air terjun wafsara,4.6,15,Air,-0.7710676,135.9101269,0,72,1091,True,False,False,False,False
Papua,Papua,Biak Numfor,wardo water falls,4.6,19,Air,-1.0233612,135.8562456,0,72,13282,True,False,False,False,False
Papua,Papua,Biak Numfor,air terjun nermnu snapes,4.7,6,Air,-0.9386386,136.001897,0,72,693,True,False,False,False,False
Papua,Papua,Biak Numfor,air terjun nadi,4.5,2,Air,-0.9907831,135.8046142,0,72,684,True,False,False,False,False
Papua,Papua,Biak Numfor,wisata air terjun yamdori,2.0,1,Air,-1.0219097,135.8564703,0,72,13546,True,False,False,False,False
Papua,Papua,Biak Numfor,tanjung saruri,4.7,6,Air,-0.822996,135.9979571,0,72,12369,True,False,False,False,False
Papua,Papua,Biak Numfor,taman burung dan taman anggrek,4.1,75,Taman,-1.1797694,136.1756444,4,72,11232,False,False,False,False,True
Papua,Papua,Biak Numfor,taman mangrove,5.0,3,Taman,-1.1804782,136.1738583,4,72,11664,False,False,False,False,True
Papua,Papua,Biak Numfor,taman bacaan anugerah papua,4.0,2,Taman,-1.1646261,136.0854657,4,72,11107,False,False,False,False,True
Papua,Papua,Biak Numfor,taman adam manggara,4.1,142,Taman,-1.1617326,136.0870557,4,72,11037,False,False,False,False,True
Papua,Papua,Biak Numfor,frans kaisiepo beach,4.5,4,Air,-1.1930978,136.1060498,0,72,3534,True,False,False,False,False
Papua,Papua,Biak Numfor,negeri dongeng biak,4.4,51,Taman,-1.0858106,135.9199266,4,72,6608,False,False,False,False,True
Papua,Papua,Biak Numfor,monument perang dunia ke ii - monument commémorant la seconde guerre mondiale,3.9,159,Monumen,-1.1927013,136.1556105,2,72,6355,False,False,True,False,False
Papua,Papua,Biak Numfor,monumen patung salib,3.0,2,Monumen,-1.1707075,136.2310494,2,72,6293,False,False,True,False,False
Papua,Papua,Yapen,pantai pertamina,4.4,15,Air,-1.8859466,136.2256746,0,478,8361,True,False,False,False,False
Papua,Papua,Yapen,pantai cinta (cina tua) serui,4.1,124,Air,-1.8862499,136.2491053,0,478,7340,True,False,False,False,False
Papua,Papua,Yapen,mawampi island,3.7,3,Air,-1.9201303,136.259274,0,478,6085,True,False,False,False,False
Papua,Papua,Yapen,pantai banawa,4.1,27,Air,-1.8825223,136.2245456,0,478,7078,True,False,False,False,False
Papua,Papua,Yapen,pantai barawaikap,5.0,1,Air,-1.8873001,136.2252763,0,478,7099,True,False,False,False,False
Papua,Papua,Yapen,pantai sarawandori,4.5,111,Air,-1.8726789,136.1906624,0,478,8513,True,False,False,False,False
Papua,Papua,Yapen,pantai abokarei,4.4,41,Air,-1.8575505,136.1529194,0,478,6966,True,False,False,False,False
Papua,Papua,Yapen,pantai pasir 3 serui,2.5,2,Air,-1.8998858,136.2213998,0,478,8256,True,False,False,False,False
Papua,Papua,Yapen,manabay,4.6,28,Air,-1.8636922,136.2048154,0,478,5785,True,False,False,False,False
Papua,Papua,Yapen,"pantai batu, serui",3.3,6,Air,-1.9181221,136.400278,0,478,7157,True,False,False,False,False
Papua,Papua,Yapen,pantai kanawa,4.5,2,Air,-1.7959393,135.955897,0,478,7617,True,False,False,False,False
Papua,Papua,Yapen,pantai mariadei kampung,4.2,130,Air,-1.8740184,136.2150875,0,478,7967,True,False,False,False,False
Papua,Papua,Yapen,pantai yobi,5.0,2,Air,-1.7043772,136.4454679,0,478,9042,True,False,False,False,False
Papua,Papua,Yapen,mount christy serui laut,4.4,32,Bukit,-1.9090804,136.2286002,1,478,6369,False,True,False,False,False
Papua,Papua,Yapen,pantai indah mayawana (pim),5.0,2,Air,-1.9025763,136.2614264,0,478,7541,True,False,False,False,False
Papua,Papua,Yapen,pantai arareni,4.0,5,Air,-1.8962196,136.5434493,0,478,7022,True,False,False,False,False
Papua,Papua,Yapen,telaga serawandori,4.6,49,Air,-1.8567972,136.194165,0,478,12476,True,False,False,False,False
Papua,Papua,Yapen,pantai ronggaiwa,4.2,20,Air,-2.2119479,136.4099749,0,478,8473,True,False,False,False,False
Papua,Papua,Yapen,pantai ketuapi,5.0,2,Air,-1.874714,136.2122837,0,478,7730,True,False,False,False,False
Papua,Papua,Yapen,taman odo,4.0,129,Taman,-1.873916,136.2388026,4,478,11750,False,False,False,False,True
Papua,Papua,Yapen,wisata sungai kampung yapan,5.0,3,Air,-1.8454869,136.2295843,0,478,14326,True,False,False,False,False
Papua,Papua,Yapen,taman pt. swpi,5.0,1,Taman,-1.8219729,136.7519418,4,478,11856,False,False,False,False,True
Papua,Papua,Mamberamo Raya,sungai mamberamo,5.0,1,Air,-2.7802239,138.3141999,0,251,10886,True,False,False,False,False
Papua,Papua,Mamberamo Raya,taman dinas pariwisata mamberamo,2.5,2,Taman,-2.301926,138.02764,4,251,11280,False,False,False,False,True
Papua,Papua,Mamberamo Raya,rombebai lake,4.5,2,Air,-1.8658095,137.9006129,0,251,10222,True,False,False,False,False
Papua,Papua,Mamberamo Raya,punuk papua,5.0,1,Air,-1.4565469,137.9270108,0,251,9974,True,False,False,False,False
Papua,Papua,Sarmi,pegunungan gauttier,4.0,10,Bukit,-2.5799293,138.6782773,1,380,9228,False,True,False,False,False
Papua,Papua,Sarmi,tafarewar baech,3.5,2,Air,-1.8556873,138.7387298,0,380,11005,True,False,False,False,False
Papua,Papua,Sarmi,lokasi masjid al-muhajirin nengke,3.0,2,Religi,-2.0399585,139.1205927,3,380,5641,False,False,False,True,False
Papua,Papua,Sarmi,gereja van hassrlt takar,4.8,5,Religi,-2.0424502,139.1266193,3,380,3678,False,False,False,True,False
Papua,Papua,Sarmi,open mind agrotourism (oma),5.0,1,Taman,-2.1186619,139.1829271,4,380,6832,False,False,False,False,True
Papua,Papua,Sarmi,masjid ar rahim dorba,5.0,1,Religi,-2.1560921,139.2845559,3,380,5952,False,False,False,True,False
Papua,Papua,Sarmi,foja mountains,3.0,7,Bukit,-2.6,139.017415,1,380,3517,False,True,False,False,False
Papua,Papua,Sarmi,gunung garam .(jumali),5.0,1,Bukit,-2.2522865,139.3189295,1,380,3981,False,True,False,False,False
Papua,Papua,Sarmi,pantai kelapa satu,3.8,20,Air,-1.8840601,138.7294443,0,380,7691,True,False,False,False,False
Papua,Papua,Sarmi,doro sem'e raradon,4.3,12,Air,-1.9073786,138.7483826,0,380,3365,True,False,False,False,False
Papua,Papua,Sarmi,pantai mararena,4.1,18,Air,-1.8731319,138.7520048,0,380,7963,True,False,False,False,False
Papua,Papua,Sarmi,telaga cemara holmafem,4.8,13,Air,-1.9609871,138.8847731,0,380,12450,True,False,False,False,False
Papua,Papua,Sarmi,pantai kodok,5.0,2,Air,-1.8781279,138.7548834,0,380,7757,True,False,False,False,False
Papua,Papua,Sarmi,pantai wong jember,3.0,2,Air,-1.8902476,138.764015,0,380,9024,True,False,False,False,False
Papua,Papua,Sarmi,tugu yamagata sarmi,3.3,4,Monumen,-1.8662947,138.6146523,2,380,13026,False,False,True,False,False
Papua,Papua,Supiori,"air terjun masriw, korido",4.8,18,Air,-0.8132337,135.5369348,0,424,653,True,False,False,False,False
Papua,Papua,Supiori,pantai sorendiweri,4.6,34,Air,-0.7366843,135.7305883,0,424,8621,True,False,False,False,False
Papua,Papua,Supiori,pantai pariem,4.1,18,Air,-0.7187525,135.7125295,0,424,8248,True,False,False,False,False
Papua,Papua,Supiori,pantai yenem/ kobari jaya,3.8,5,Air,-0.6799448,135.6458104,0,424,9037,True,False,False,False,False
Papua,Papua,Supiori,pantai syurdori,5.0,4,Air,-0.7276192,135.7486652,0,424,8663,True,False,False,False,False
Papua,Papua,Supiori,pantai doiadori,5.0,9,Air,-0.739849,135.7349995,0,424,7403,True,False,False,False,False
Papua,Papua,Supiori,pantai wafor maranggop,4.5,2,Air,-0.7232281,135.6787323,0,424,8906,True,False,False,False,False
Papua,Papua,Supiori,pantai yardor,5.0,1,Air,-0.6991046,135.6627173,0,424,9031,True,False,False,False,False
Papua,Papua,Supiori,pantai yosem,3.0,2,Air,-0.6983499,135.6798979,0,424,9043,True,False,False,False,False
Papua,Papua,Supiori,pantai rimsau,5.0,5,Air,-0.737498,135.7570252,0,424,8469,True,False,False,False,False
Papua,Papua,Supiori,taman syurdori,3.8,4,Taman,-0.72665,135.7658665,4,424,12025,False,False,False,False,True
Papua,Papua,Supiori,taman gerard imbir,5.0,2,Taman,-0.7318849,135.730901,4,424,11340,False,False,False,False,True
Papua,Papua,Supiori,taman tugu piabo,4.4,17,Taman,-0.7437014,135.7469295,4,424,12074,False,False,False,False,True
Papua,Papua,Supiori,"taman interaksi korido, kabupaten supiori",4.4,12,Taman,-0.8367187,135.5859917,4,424,11401,False,False,False,False,True
Papua,Papua,Supiori,"air terjun masriw, korido",4.8,18,Air,-0.8096317,135.5102618,0,424,653,True,False,False,False,False
Papua,Papua,Supiori,air terjun mansoben,4.3,9,Air,-0.7430282,135.7007743,0,424,643,True,False,False,False,False
Papua,Papua,Supiori,air terjun masriw,5.0,1,Air,-0.8021729,135.4948628,0,424,652,True,False,False,False,False
Papua,Papua,Supiori,air terjun korido,4.0,2,Air,-0.8276117,135.525144,0,424,545,True,False,False,False,False
Papua,Papua,Supiori,monumen supiori,4.0,180,Monumen,-0.732257,135.7307947,2,424,6318,False,False,True,False,False
Papua,Papua,Supiori,lapangan sorendiweri,3.3,15,Taman,-0.7400117,135.7456647,4,424,5529,False,False,False,False,True
Papua,Papua,Supiori,tugu salib segitiga piabo (sorendiweri),4.7,10,Monumen,-0.7433021,135.7479523,2,424,12979,False,False,True,False,False
Papua,Papua,Supiori,lapangan sepak bola mansoben (waryesi),4.3,3,Taman,-0.738367,135.759452,4,424,5527,False,False,False,False,True
Papua,Papua,Supiori,pulau insundi,5.0,1,Air,-0.7354351,135.7602893,0,424,9705,True,False,False,False,False
Papua,Papua,Supiori,dermaga syurdori,4.7,4,Air,-0.7240363,135.7739224,0,424,3198,True,False,False,False,False
Papua,Papua,Supiori,pantai douwbo,4.7,3,Air,-0.7219269,135.7775494,0,424,7411,True,False,False,False,False
Papua,Papua,Supiori,kali wandos,4.3,3,Air,-0.7217676,135.7859678,0,424,4555,True,False,False,False,False
Papua,Papua,Supiori,telaga biru doubo supiori timur,5.0,5,Air,-0.707468,135.796079,0,424,12438,True,False,False,False,False
Papua,Papua,Waropen,pantai kamarsano,5.0,1,Air,-2.7027128,136.0107739,0,472,7607,True,False,False,False,False
Papua,Papua,Waropen,pantai ronggaiwa,4.2,20,Air,-2.2119479,136.406885,0,472,8473,True,False,False,False,False
Papua,Papua,Waropen,pantai awaso,5.0,1,Air,-2.6386652,136.1676293,0,472,7043,True,False,False,False,False
Papua,Papua,Waropen,pantai pasir putih,5.0,2,Air,-2.2269879,136.263599,0,472,8276,True,False,False,False,False
Papua,Papua,Waropen,pantai gapensi,5.0,1,Air,-2.2137597,136.3999401,0,472,7460,True,False,False,False,False
Papua,Papua,Waropen,lapangan bps waropen,5.0,1,Taman,-2.2121529,136.4057512,4,472,5498,False,False,False,False,True
Papua,Papua,Waropen,lapangan budi utomo waren,3.7,59,Taman,-2.2416249,136.373167,4,472,5499,False,False,False,False,True
Papua,Papua,Waropen,lembah gunung sowiimbewi,5.0,2,Bukit,-2.228278,136.339196,1,472,5570,False,True,False,False,False
Papua,Papua Barat,Fakfak,wisata pantai pasir putih 1,4.3,96,Air,-2.9545396,132.19519,0,122,14162,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai jalan baru,4.9,7,Air,-2.9335001,132.0409003,0,122,7562,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai patawana,4.7,91,Air,-3.0074872,132.429213,0,122,8313,True,False,False,False,False
Papua,Papua Barat,Fakfak,wambar beach,4.9,10,Air,-3.0338753,132.4718464,0,122,13248,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai wayob,4.5,19,Air,-2.9779178,132.215088,0,122,8967,True,False,False,False,False
Papua,Papua Barat,Fakfak,wisata pantai wertutin,3.9,11,Air,-2.9396976,132.1317091,0,122,14182,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai wambar,4.9,10,Air,-3.0316756,132.462437,0,122,8929,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai warna warni kampung werpigan,5.0,2,Air,-2.9285139,132.1770291,0,122,8938,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai pasir panjang,4.0,4,Air,-2.94246,132.3219676,0,122,8270,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai pc le cocq,3.0,3,Air,-2.938085,132.331521,0,122,8321,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai sebrang,5.0,1,Air,-2.936148,132.306624,0,122,8530,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai kidaimagen,4.0,1,Air,-2.6392018,132.4350783,0,122,7733,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai kuama indah,5.0,1,Air,-2.9903908,132.413131,0,122,7782,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai ugar,5.0,1,Air,-2.6392085,132.4350341,0,122,8857,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai monmon,1.0,1,Air,-2.9401915,132.1402067,0,122,8059,True,False,False,False,False
Papua,Papua Barat,Fakfak,pelabuhan fakfak,4.4,68,Air,-2.9316556,132.3016141,0,122,9242,True,False,False,False,False
Papua,Papua Barat,Fakfak,menara pantai wartutin,5.0,3,Monumen,-2.9393838,132.1329268,2,122,6127,False,False,True,False,False
Papua,Papua Barat,Fakfak,jembatan biru pantai wartutin ( distrik wartutin ),4.7,11,Air,-2.941035,132.1261293,0,122,4424,True,False,False,False,False
Papua,Papua Barat,Fakfak,fakfak mountains,3.0,2,Bukit,-2.8333333,132.3250936,1,122,3499,False,True,False,False,False
Papua,Papua Barat,Fakfak,toran beach fakfak,4.9,31,Air,-3.6367927,132.7738682,0,122,12725,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai pasir putih pulau seram,4.3,6,Air,-2.9509245,132.3147829,0,122,8299,True,False,False,False,False
Papua,Papua Barat,Fakfak,"pantai wertutin,fakfak barat,papua barat",5.0,2,Air,-2.9396792,132.1318938,0,122,8973,True,False,False,False,False
Papua,Papua Barat,Fakfak,wisata alam pasir putih 3,4.4,40,Air,-2.9628563,132.3486026,0,122,13655,True,False,False,False,False
Papua,Papua Barat,Fakfak,pantai kotam,4.0,1,Air,-2.9965715,132.4107443,0,122,7770,True,False,False,False,False
Papua,Papua Barat,Fakfak,taman love kampung gewerpe fakfak papua barat,3.7,3,Taman,-2.9209905,132.3136728,4,122,11645,False,False,False,False,True
Papua,Papua Barat,Fakfak,taman kota fakfak (fakfak city),4.6,50,Taman,-2.9339213,132.3043102,4,122,11530,False,False,False,False,True
Papua,Papua Barat,Fakfak,ruang terbuka hijau (rth) ma'ruf amin,5.0,1,Taman,-2.9327973,132.3029205,4,122,10250,False,False,False,False,True
Papua,Papua Barat,Fakfak,taman s.p.k. (tugu adipura lama),5.0,1,Taman,-2.9305505,132.3055728,4,122,11931,False,False,False,False,True
Papua,Papua Barat,Fakfak,taman adipura,4.0,3,Taman,-2.9219599,132.3018412,4,122,11038,False,False,False,False,True
Papua,Papua Barat,Fakfak,taman beringin,4.7,3,Taman,-2.9283175,132.3066863,4,122,11145,False,False,False,False,True
Papua,Papua Barat,Fakfak,garden tomb of heroes,4.8,4,Taman,-2.9251948,132.3003536,4,122,3579,False,False,False,False,True
Papua,Papua Barat,Fakfak,taman kb wagom,4.0,1,Taman,-2.9320178,132.298121,4,122,11453,False,False,False,False,True
Papua,Papua Barat,Fakfak,taman pendidikan al-qur'an az-zakiyah,5.0,1,Taman,-2.9320369,132.313249,4,122,11814,False,False,False,False,True
Papua,Papua Barat,Fakfak,tugu yosudarso (simpang tiga),4.0,3,Monumen,-2.9289001,132.30392,2,122,13027,False,False,True,False,False
Papua,Papua Barat,Fakfak,mercusuar pulau panjang,4.3,4,Monumen,-2.9921077,132.318894,2,122,6153,False,False,True,False,False
Papua,Papua Barat,Fakfak,air terjun sakartemin 2,5.0,1,Air,-2.9431852,132.3908936,0,122,825,True,False,False,False,False
Papua,Papua Barat,Fakfak,patimun,5.0,1,Bukit,-3.0427778,132.5203825,1,122,9162,False,True,False,False,False
Papua,Papua Barat,Fakfak,air terjun maredred,4.1,18,Air,-2.9432462,132.2892309,0,122,648,True,False,False,False,False
Papua,Papua Barat,Fakfak,air terjun kayuni,4.7,16,Air,-2.7328236,132.2060461,0,122,498,True,False,False,False,False
Papua,Papua Barat,Fakfak,air terjun ubadari,4.8,49,Air,-2.7328236,132.2060461,0,122,1069,True,False,False,False,False
Papua,Papua Barat,Fakfak,air terjun kiti,4.7,20,Air,-3.8401024,132.6658426,0,122,533,True,False,False,False,False
Papua,Papua Barat,Fakfak,air terjun sakartemin 2,5.0,1,Air,-2.9431852,132.2600877,0,122,825,True,False,False,False,False
Papua,Papua Barat,Fakfak,air terjun neni hrekhrek,4.8,6,Air,-2.7902154,132.275723,0,122,691,True,False,False,False,False
Papua,Papua Barat,Fakfak,gereja bukit sion sarbe,5.0,2,Religi,-2.5337542,133.8223945,3,122,3648,False,False,False,True,False
Papua,Papua Barat,Kaimana,pantai kaimana,4.3,95,Air,-3.6568124,133.7497091,0,155,7593,True,False,False,False,False
Papua,Papua Barat,Kaimana,pantai air merah,4.3,20,Air,-3.6605511,133.7054187,0,155,6987,True,False,False,False,False
Papua,Papua Barat,Kaimana,pantai batu lubang,3.9,39,Air,-3.6728149,133.7517583,0,155,7136,True,False,False,False,False
Papua,Papua Barat,Kaimana,pantai ermun,5.0,1,Air,-3.8235336,133.9755195,0,155,7436,True,False,False,False,False
Papua,Papua Barat,Kaimana,teluk triton kaimana,4.8,98,Air,-3.8235359,133.9868572,0,155,12505,True,False,False,False,False
Papua,Papua Barat,Kaimana,"taman kota, kaimana",4.2,302,Taman,-3.6618607,133.753513,4,155,11593,False,False,False,False,True
Papua,Papua Barat,Kaimana,taman jk,4.5,2,Taman,-3.6476894,133.7462422,4,155,11409,False,False,False,False,True
Papua,Papua Barat,Kaimana,taman jokowi iriana,4.6,25,Taman,-3.6609479,133.7580868,4,155,11416,False,False,False,False,True
Papua,Papua Barat,Kaimana,kota senja kaimana,4.7,67,Taman,-3.6598883,133.7607031,4,155,5352,False,False,False,False,True
Papua,Papua Barat,Kaimana,kali sukun,5.0,2,Air,-3.6600931,133.7668085,0,155,4552,True,False,False,False,False
Papua,Papua Barat,Kaimana,sisi laut kaimana city garden,3.9,20,Air,-3.6609215,133.7207506,0,155,10637,True,False,False,False,False
Papua,Papua Barat,Kaimana,taman makam pahlawan gunung genova,3.5,13,Taman,-3.6663981,133.7642744,4,155,11655,False,False,False,False,True
Papua,Papua Barat,Kaimana,tugu trikora,4.0,1,Monumen,-3.6649952,133.7599964,2,155,13021,False,False,True,False,False
Papua,Papua Barat,Kaimana,port of kaimana,4.3,512,Air,-3.6643817,133.7594318,0,155,9637,True,False,False,False,False
Papua,Papua Barat,Kaimana,karawawi waterfall,5.0,7,Air,-4.065942,133.0321001,0,155,4716,True,False,False,False,False
Papua,Papua Barat,Kaimana,pasir timbul,5.0,1,Air,-3.8722718,133.4221088,0,155,9152,True,False,False,False,False
Papua,Papua Barat,Kaimana,tugu lumba-lumba,5.0,2,Monumen,-3.6458113,133.7529973,2,155,12900,False,False,True,False,False
Papua,Papua Barat,Kaimana,tugu rajawali,4.0,2,Monumen,-3.6427501,133.7406919,2,155,12973,False,False,True,False,False
Papua,Papua Barat,Kaimana,kolam sisir,4.4,82,Air,-3.637033,133.7877461,0,155,5312,True,False,False,False,False
Papua,Papua Barat,Kaimana,kolam sisir jetty,5.0,9,Air,-3.6327165,133.7871122,0,155,5313,True,False,False,False,False
Papua,Papua Barat,Kaimana,saung pantai sisir,4.8,4,Air,-3.6327165,133.7871122,0,155,10418,True,False,False,False,False
Papua,Papua Barat,Kaimana,marsi skyway,4.5,14,Taman,-3.6299433,133.7866425,4,155,5873,False,False,False,False,True
Papua,Papua Barat,Kaimana,"air bubara, rearani",4.7,3,Air,-3.5605394,133.7608582,0,155,110,True,False,False,False,False
Papua,Papua Barat,Kaimana,masjid raya kampung coa,4.5,18,Religi,-3.6136752,133.7075046,3,155,6039,False,False,False,True,False
Papua,Papua Barat,Manokwari,white sand beach,4.3,1356,Air,-0.8707101,134.1064589,0,257,13477,True,False,False,False,False
Papua,Papua Barat,Manokwari,manggewa beach,4.2,17,Air,-0.9209653,134.1081534,0,257,5800,True,False,False,False,False
Papua,Papua Barat,Manokwari,pantai bakaro,4.5,212,Air,-0.8631213,134.1264984,0,257,7061,True,False,False,False,False
Papua,Papua Barat,Manokwari,pantai batu kotak abasi,4.6,65,Air,-0.8717481,134.1319595,0,257,7130,True,False,False,False,False
Papua,Papua Barat,Manokwari,pantai pasir putih mansinam,4.6,16,Air,-0.9080841,134.0994891,0,257,8293,True,False,False,False,False
Papua,Papua Barat,Manokwari,tempat pemanggilan ikan pantai bakaro,4.4,28,Air,-0.8626187,134.1258491,0,257,12522,True,False,False,False,False
Papua,Papua Barat,Manokwari,kademir water spot,4.1,10,Air,-0.8718496,134.0679156,0,257,4514,True,False,False,False,False
Papua,Papua Barat,Manokwari,pantai waranseki,4.0,1,Air,-0.8803036,134.120448,0,257,8934,True,False,False,False,False
Papua,Papua Barat,Manokwari,syornebo beach,4.8,8,Air,-0.9025347,134.09583,0,257,10995,True,False,False,False,False
Papua,Papua Barat,Manokwari,pantai amban,4.4,70,Air,-0.8109268,134.0634759,0,257,7007,True,False,False,False,False
Papua,Papua Barat,Manokwari,gunung botak manokwari selatan,4.6,218,Bukit,-1.660686,134.0629386,1,257,3966,False,True,False,False,False
Papua,Papua Barat,Manokwari,pantai amban,4.4,70,Air,-0.8109268,134.0602587,0,257,7007,True,False,False,False,False
Papua,Papua Barat,Manokwari,pantai batu papan,4.0,6,Air,-0.829943,134.0859692,0,257,7140,True,False,False,False,False
Papua,Papua Barat,Manokwari,pantai petrus kafiar,4.7,13,Air,-0.8194056,134.0809124,0,257,8366,True,False,False,False,False
Papua,Papua Barat,Manokwari,taman manneken,4.1,404,Taman,-0.8832413,133.8375292,4,257,11673,False,False,False,False,True
Papua,Papua Barat,Manokwari,kademir water spot,4.1,10,Air,-0.8718496,134.063667,0,257,4514,True,False,False,False,False
Papua,Papua Barat,Manokwari,fideluna beach,4.4,40,Air,-0.8313217,134.0863606,0,257,3511,True,False,False,False,False
Papua,Papua Barat,Manokwari,pantai bakaro,4.5,212,Air,-0.8631213,134.1222498,0,257,7061,True,False,False,False,False
Papua,Papua Barat,Manokwari,kafiar beach,4.3,17,Air,-0.8226046,134.07926,0,257,4515,True,False,False,False,False
Papua,Papua Barat,Manokwari,alvaro waterfun,4.0,33,Air,-0.8223535,134.0691937,0,257,1287,True,False,False,False,False
Papua,Papua Barat,Manokwari,pantai waranseki,4.0,1,Air,-0.8803036,134.1161994,0,257,8934,True,False,False,False,False
Papua,Papua Barat,Manokwari,pantai yen beba manokwari,5.0,2,Air,-0.8706471,134.1025004,0,257,9036,True,False,False,False,False
Papua,Papua Barat,Manokwari,pulau kaki,4.8,9,Bukit,-0.7276131,133.9785635,1,257,9707,False,True,False,False,False
Papua,Papua Barat,Manokwari,pantai dan dermaga basarnas,4.5,2,Air,-0.9006953,134.0393551,0,257,7361,True,False,False,False,False
Papua,Papua Barat,Manokwari,taman wisata sidey,4.4,37,Taman,-0.7247192,133.570968,4,257,12244,False,False,False,False,True
Papua,Papua Barat,Manokwari,pantai mandopi,4.6,23,Air,-0.8063916,134.0435038,0,257,7951,True,False,False,False,False
Papua,Papua Barat,Manokwari,taman teluk sawaibu,4.0,56,Taman,-0.8613174,134.0671448,4,257,12044,False,False,False,False,True
Papua,Papua Barat,Manokwari,taman jokowi,3.6,7,Taman,-0.8616443,134.0706542,4,257,11415,False,False,False,False,True
Papua,Papua Barat,Manokwari,taman rumah toraja manokwari,4.5,14,Taman,-0.8777454,134.0372359,4,257,11923,False,False,False,False,True
Papua,Papua Barat,Manokwari,taman i.j. kijney,4.0,2,Taman,-0.8677305,134.0460516,4,257,11395,False,False,False,False,True
Papua,Papua Barat,Manokwari,taman ketapang 5,4.0,2,Taman,-0.8702585,134.1103663,4,257,11489,False,False,False,False,True
Papua,Papua Barat,Manokwari,gunung meja,4.7,18,Bukit,-0.8424017,134.0695954,1,257,4039,False,True,False,False,False
Papua,Papua Barat,Manokwari,tugu adipura kencana,5.0,5,Monumen,-0.8650932,134.059049,2,257,12803,False,False,True,False,False
Papua,Papua Barat,Manokwari,taman perum. bukit sowi indah,4.3,3,Taman,-0.8885179,134.0316602,4,257,11826,False,False,False,False,True
Papua,Papua Barat,Manokwari,taman area pemerintahan papua barat,4.8,4,Taman,-0.9196524,134.0326003,4,257,11088,False,False,False,False,True
Papua,Papua Barat,Manokwari,telaga rendani,3.6,5,Air,-0.8959722,134.0520842,0,257,12472,True,False,False,False,False
Papua,Papua Barat,Manokwari,taman pendidikan al-qur'an (tpa) babussalam,5.0,2,Taman,-0.8604444,134.0661487,4,257,11811,False,False,False,False,True
Papua,Papua Barat,Manokwari,taman sopan kreative,4.0,1,Taman,-0.9130658,134.0408361,4,257,12001,False,False,False,False,True
Papua,Papua Barat,Manokwari,air terjun duryemi,5.0,2,Air,-0.8819583,134.0421674,0,257,387,True,False,False,False,False
Papua,Papua Barat,Manokwari,lapangan apel kantor gubernur papua barat,4.0,2,Taman,-0.9189645,134.0314088,4,257,5489,False,False,False,False,True
